x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1325,10550,1823,1568,1826,1213,1492,1954,3901,4911,5270,3901,2687,2568,1000,742,853,964,984,1144,1144,849,23,0
21,20,23,25,25,32,17,24,17,15,8,18,16,18,18,19,23,24,24,23,23,18,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
