x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2238,30116,5137,4399,4887,3320,3964,5116,10578,14111,16572,11453,7051,7142,2497,1779,1920,1941,2211,2594,3251,2249,46,0
21,20,23,25,27,34,17,24,17,15,8,18,16,21,18,19,25,24,24,23,23,18,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
