x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,8043,8039,8043,8043,0,0,0,0,0,0,0,0,1605,1441,1225,1052,0,0,0
0,0,0,0,0,7,4,5,6,0,0,0,0,0,0,0,0,22,27,2,5,0,0,0
3268,8048,8048,8048,8046,0,0,0,0,8042,8028,7866,6932,4422,2885,1979,1722,0,0,0,0,1054,59,0
