x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
4260,14364,14370,14385,14379,14376,14375,14373,14378,14351,14330,13991,12237,7950,5088,3483,2954,2885,2528,1943,1682,1613,81,0
11,12,66,63,122,166,112,96,39,31,31,6,36,21,44,82,77,86,81,56,64,89,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
