x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1485,2105,2107,2107,2103,2104,2107,2107,2110,2109,2105,2087,1873,1195,805,583,480,529,518,403,400,411,43,0
11,12,66,63,122,152,112,96,39,31,31,6,36,21,44,38,33,34,37,24,25,26,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
