x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
889,5436,1021,908,1052,725,901,1134,2188,2712,2732,1964,1606,1431,577,473,516,636,639,746,778,542,17,0
21,20,23,25,23,31,17,23,17,15,8,18,16,16,18,18,23,24,24,23,23,18,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
