x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
5540,14135,14129,14126,14127,14119,14114,14116,14097,14069,14072,13691,11340,7649,5125,3453,2883,2775,2607,2033,1728,1654,83,0
13,3,7,8,6,9,9,8,11,17,11,70,245,123,48,36,47,22,53,8,8,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
