hr,LB_per_hr,UB_per_hr,CI_per_hr
1,3796.105270629648,37964.504660964965,2192.446334332357
3,6568.427185980688,34419.23010796271,2036.8606320771453
6,7886.925791587462,34080.78764631829,1959.4793451028768
