x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
249,489,194,156,143,103,105,126,148,242,199,372,322,357,246,182,199,154,125,123,192,257,147,235,320,557,244,156,219,151,126,151,221,340,127,243,240,441,239,170,169,131,194,145,266,304,132,267,327,449,319,174,152,120,138,162,193,342,104,253,365,414,241,163,135,167,117,147,330,426,106,194,229,469,193,173,194,205,152,196,304,329,81,161,166,204,207,153,175,145,156,201,306,296,25,0
42,44,58,47,33,31,24,32,46,74,31,98,53,54,61,48,44,45,28,29,40,67,17,66,50,57,62,32,38,35,29,29,38,64,31,102,65,71,54,42,35,43,38,40,47,63,17,63,52,46,70,43,36,31,42,39,30,68,22,68,58,55,53,37,25,35,28,35,39,60,26,30,40,71,44,54,41,37,50,37,53,61,23,96,45,52,63,53,38,36,40,33,51,71,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
