x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
878,914,915,916,915,914,918,919,921,921,915,914,914,914,918,919,917,917,917,919,921,921,915,915,915,914,914,911,913,915,917,920,921,921,915,915,917,911,913,915,913,913,911,921,921,921,915,916,917,914,913,912,914,918,918,921,921,921,915,915,918,916,911,911,913,911,915,918,919,920,912,914,916,916,914,909,904,915,914,915,913,919,910,914,914,887,864,851,833,819,824,847,862,886,869,838,817,790,713,622,615,614,648,652,645,654,614,525,460,401,322,278,277,278,306,294,270,255,35,0
6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,5,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,7,6,7,7,6,7,8,8,8,7,6,7,5,5,6,7,6,6,5,5,4,4,3,4,3,3,3,4,4,4,3,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
