hr,LB_per_hr,UB_per_hr,CI_per_hr
1,3757.2870741630045,14507.83199242039,1142.9592755869444
3,5330.911469860697,12843.064206757894,1006.991737812948
6,6119.81787167808,12352.291876411799,1014.0233825672201
