iter,time
1,0.4371321201324463
2,0.04466390609741211
3,0.006874799728393555
4,0.0038559436798095703
5,0.0044329166412353516
6,0.0012869834899902344
7,0.0026628971099853516
8,0.007280111312866211
9,0.017320871353149414
10,0.02412700653076172
11,0.03325295448303223
12,0.003422975540161133
13,0.12426996231079102
14,0.006472110748291016
15,0.009402990341186523
16,0.004528045654296875
17,0.002908945083618164
18,0.0013680458068847656
19,0.003737926483154297
20,0.005255937576293945
21,0.00672602653503418
22,0.0015530586242675781
23,0.01176595687866211
24,9.679794311523438e-5
25,0.0029878616333007812
26,0.0002040863037109375
27,0.0003459453582763672
28,0.00020599365234375
29,6.198883056640625e-5
30,0.0002779960632324219
31,0.002711057662963867
32,0.0001900196075439453
33,0.0005960464477539062
34,0.00038695335388183594
35,0.0018489360809326172
36,0.00012493133544921875
37,8.296966552734375e-5
38,0.01335906982421875
39,0.001322031021118164
40,0.006699085235595703
41,0.0010581016540527344
42,0.0003781318664550781
43,0.00021386146545410156
44,0.0021049976348876953
45,0.00014901161193847656
46,0.00015282630920410156
47,0.0004420280456542969
48,0.00011992454528808594
49,0.0006330013275146484
50,0.009918928146362305
51,0.06523990631103516
52,0.0001399517059326172
53,0.00021004676818847656
54,0.00019598007202148438
55,0.0001480579376220703
56,8.893013000488281e-5
57,0.00010609626770019531
58,7.486343383789062e-5
59,0.00010895729064941406
60,7.486343383789062e-5
61,0.00011706352233886719
62,0.0001518726348876953
63,0.00026488304138183594
64,0.00047397613525390625
65,0.0016968250274658203
66,0.0006060600280761719
67,0.0010170936584472656
68,0.0003941059112548828
69,0.00954890251159668
70,0.028491973876953125
71,0.00015401840209960938
72,6.580352783203125e-5
73,4.792213439941406e-5
74,0.00022101402282714844
75,0.000885009765625
76,0.00015592575073242188
77,0.0001270771026611328
78,0.001043081283569336
79,0.00014209747314453125
80,9.083747863769531e-5
81,0.0055921077728271484
82,8.702278137207031e-5
83,0.002407073974609375
84,0.0011229515075683594
85,0.0006780624389648438
86,0.0037050247192382812
87,0.0009839534759521484
88,0.0012960433959960938
89,0.0016999244689941406
90,0.0022199153900146484
91,0.001486063003540039
92,0.002218961715698242
93,9.703636169433594e-5
94,4.410743713378906e-5
95,4.291534423828125e-5
96,3.719329833984375e-5
97,0.0001049041748046875
98,5.1021575927734375e-5
99,3.1948089599609375e-5
100,5.698204040527344e-5
101,0.00036787986755371094
102,0.0002989768981933594
103,0.0007491111755371094
104,0.0009319782257080078
105,0.0016400814056396484
106,0.0005319118499755859
107,0.00038504600524902344
108,0.0003108978271484375
109,0.0011129379272460938
110,0.0001888275146484375
111,0.00015997886657714844
112,9.679794311523438e-5
113,0.0028488636016845703
114,0.0016601085662841797
115,0.0010440349578857422
116,0.0006639957427978516
117,0.0005679130554199219
118,0.0006659030914306641
119,0.0006990432739257812
120,0.0003428459167480469
121,0.0005240440368652344
122,0.0013570785522460938
123,0.0011360645294189453
124,0.0002779960632324219
125,0.00013208389282226562
126,8.702278137207031e-5
127,3.695487976074219e-5
128,0.00023794174194335938
129,0.00029206275939941406
130,0.00010395050048828125
131,0.00020599365234375
132,0.0003120899200439453
133,0.0004780292510986328
134,0.00014591217041015625
135,0.0007338523864746094
136,0.0013208389282226562
137,0.00015401840209960938
138,0.00024318695068359375
139,0.00011420249938964844
140,7.700920104980469e-5
141,0.0005319118499755859
142,0.000186920166015625
143,0.0011451244354248047
144,0.0003590583801269531
145,0.0005960464477539062
146,0.0010819435119628906
147,0.0019290447235107422
148,0.0004451274871826172
