x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1557,1787,1789,1791,1789,1790,1794,1794,1794,1794,1787,1787,1785,1783,1787,1787,1787,1788,1789,1793,1793,1793,1788,1788,1790,1788,1786,1768,1763,1777,1774,1786,1787,1791,1782,1783,1755,1674,1555,1485,1413,1405,1417,1437,1436,1483,1468,1306,1144,855,642,513,482,494,540,503,511,545,39,0
10,14,38,38,38,38,38,38,31,36,19,28,22,22,38,38,38,38,38,38,38,37,10,33,10,22,38,38,38,38,38,38,38,38,5,37,10,15,30,29,29,29,29,28,29,31,12,5,22,16,12,11,10,11,12,7,8,7,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
