x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1086,1214,1210,1221,1223,1222,1221,1225,1227,1227,1221,1221,1224,1223,1222,1220,1220,1219,1220,1225,1226,1226,1221,1221,1223,1221,1217,1210,1211,1209,1217,1218,1223,1223,1213,1214,1190,1146,1049,1018,985,967,978,989,1033,1012,1014,878,771,576,438,320,293,315,306,359,429,356,93,0
12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,10,10,10,10,9,8,9,9,5,5,5,3,2,4,3,3,4,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
