x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
673,684,684,681,681,681,685,691,698,701,697,697,695,694,691,687,688,690,690,698,699,701,698,698,699,699,697,692,692,692,696,697,699,701,698,697,699,698,697,691,691,695,696,697,698,701,698,696,697,696,696,687,691,691,689,691,697,700,696,693,693,693,661,647,655,646,657,667,680,685,682,680,641,584,523,505,494,487,497,523,543,554,570,473,343,233,247,251,242,238,275,299,259,243,54,0
14,3,2,2,3,4,3,2,2,1,2,1,1,1,2,4,4,4,5,1,1,1,2,2,2,2,2,3,3,4,3,3,2,1,2,2,1,1,2,4,2,3,3,3,3,1,2,3,2,3,3,6,4,3,3,3,3,1,3,4,3,2,8,3,7,4,5,3,5,1,2,5,25,27,13,10,11,8,3,8,4,3,3,16,32,59,50,10,17,11,12,33,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
