x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
344,967,280,220,182,136,148,163,238,308,347,489,457,603,373,213,201,163,185,171,298,402,241,373,365,723,454,237,259,168,192,184,350,376,154,277,315,467,422,224,227,177,199,211,334,427,165,404,251,379,187,159,192,182,193,253,422,576,29,0
53,78,58,54,32,30,21,42,40,51,26,85,56,56,62,44,42,30,39,37,36,84,29,70,52,80,62,55,61,32,42,36,53,63,19,64,44,51,60,52,40,55,54,35,42,64,29,83,57,64,58,36,51,47,43,34,54,67,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
