x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1182,1192,1193,1197,1201,1200,1204,1206,1208,1208,1202,1203,1202,1200,1197,1194,1196,1196,1200,1202,1208,1208,1202,1202,1200,1197,1200,1196,1195,1199,1202,1204,1207,1207,1201,1201,1200,1199,1200,1200,1201,1203,1204,1206,1207,1208,1202,1200,1203,1200,1201,1200,1202,1201,1203,1206,1206,1208,1202,1202,1200,1195,1195,1198,1194,1196,1205,1207,1205,1207,1201,1201,1202,1193,1183,1179,1173,1158,1158,1158,1166,1200,1192,1185,1183,1171,1124,1055,1017,1007,1033,1053,1079,1097,1065,1013,943,907,810,748,730,718,696,718,760,778,726,551,497,411,378,333,271,313,312,407,311,307,58,0
6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,6,6,7,7,7,6,6,6,6,6,5,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,3,4,5,3,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
