x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
0,0,0,0,0,760,763,771,772,0,0,0,0,0,0,0,0,766,766,770,771,0,0,0,0,0,0,0,0,764,770,772,773,0,0,0,0,0,0,0,0,771,771,773,774,0,0,0,0,0,0,0,0,768,770,771,772,0,0,0,0,0,0,0,0,749,746,751,759,0,0,0,0,0,0,0,0,608,604,610,624,0,0,0,0,0,0,0,0,285,271,290,322,0,0,0
0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,3,7,2,3,0,0,0,0,0,0,0,0,5,5,8,10,0,0,0,0,0,0,0,0,4,43,6,4,0,0,0
741,761,763,766,763,0,0,0,0,774,772,771,770,766,768,767,766,0,0,0,0,775,773,772,774,768,769,769,766,0,0,0,0,774,772,772,772,772,771,770,770,0,0,0,0,775,774,773,773,774,774,771,771,0,0,0,0,775,772,769,773,771,769,759,760,0,0,0,0,770,764,761,758,724,675,644,642,0,0,0,0,664,627,597,517,444,392,366,330,0,0,0,0,335,76,0
