x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
275,285,280,282,284,287,292,294,300,303,299,302,301,301,299,301,300,303,301,303,302,304,302,302,302,302,300,298,295,299,300,300,303,304,301,300,299,299,299,300,297,299,303,303,304,304,300,300,302,301,295,296,292,293,293,298,301,302,299,299,301,300,292,287,290,295,293,300,299,304,301,297,299,294,289,287,280,283,287,293,298,302,297,289,295,277,273,277,278,267,273,286,283,288,290,284,269,271,238,234,241,244,252,261,253,252,253,202,198,153,147,144,122,143,143,163,181,174,61,0
16,3,4,5,4,3,2,2,2,1,4,1,2,1,3,2,3,1,3,1,2,1,3,1,2,2,4,2,3,2,3,1,1,1,2,2,2,2,2,1,5,3,1,2,1,1,2,2,2,2,4,2,2,3,3,3,2,2,3,1,1,2,4,2,3,2,4,1,2,1,3,3,4,4,3,5,3,2,1,3,2,2,3,4,5,10,7,5,8,6,5,3,3,2,3,4,13,12,15,8,4,4,5,3,5,3,5,27,29,10,16,17,13,12,7,19,13,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
