x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1026,1106,1109,1109,1110,1113,1114,1118,1119,1119,1114,1114,1115,1115,1116,1112,1111,1114,1113,1115,1117,1119,1117,1116,1116,1114,1110,1109,1108,1110,1109,1115,1117,1118,1115,1115,1115,1110,1106,1107,1106,1108,1109,1116,1118,1118,1115,1112,1118,1117,1112,1107,1110,1106,1112,1114,1117,1118,1114,1113,1113,1116,1112,1108,1110,1105,1111,1114,1116,1117,1113,1114,1115,1110,1111,1104,1106,1110,1109,1110,1110,1116,1116,1111,1104,1081,1062,1045,1033,1033,1014,1027,1034,1057,1040,1048,984,897,828,789,762,788,800,850,842,841,853,723,614,498,451,357,364,391,412,384,343,335,39,0
7,2,2,2,1,4,3,2,1,1,2,2,2,1,1,3,4,2,3,3,3,1,2,2,1,1,4,3,5,2,5,2,2,2,2,2,2,2,3,4,3,5,4,2,1,1,4,4,1,2,2,3,3,6,4,3,1,1,3,2,2,1,2,3,3,6,4,3,2,2,4,2,2,1,2,5,8,4,2,2,5,3,2,2,8,11,23,5,11,5,6,3,1,2,5,5,23,18,11,4,9,5,3,11,7,10,3,8,6,25,7,16,17,8,7,19,2,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
