x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2579,4219,4220,4223,4222,4222,4225,4226,4224,4228,4213,4137,3570,2325,1523,1133,1028,918,916,722,671,630,51,0
11,11,38,52,103,229,90,80,35,16,19,27,34,44,58,63,99,71,73,61,57,59,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
