x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1407,1533,1532,1528,1533,1530,1536,1540,1544,1545,1540,1540,1541,1536,1536,1535,1537,1539,1541,1541,1544,1544,1542,1542,1542,1538,1537,1525,1519,1522,1523,1525,1537,1534,1534,1531,1479,1441,1389,1313,1281,1254,1255,1263,1248,1271,1302,1068,1068,792,627,552,488,485,451,437,461,505,43,0
8,3,2,5,2,5,4,2,2,1,2,1,1,3,3,2,3,4,3,3,1,1,3,2,2,4,2,6,5,5,4,6,3,2,4,2,24,14,16,17,10,6,6,7,13,6,3,58,11,22,10,7,8,13,70,56,5,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
