hr,LB_per_hr,UB_per_hr,CI_per_hr
1,5900.133391461263,15688.734312791341,1138.4443661253026
3,7246.30788408797,14495.552404273636,1095.2524050495635
6,8028.984307896258,13413.43785150596,1010.7073385025725
