hr,LB_per_hr,UB_per_hr,CI_per_hr
1,6928.500681813161,30320.55657742139,1859.061215870732
3,9641.10301212357,33680.57567587325,2040.498641180128
6,11870.666576003387,29944.440118659888,1746.3231424576607
