x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1567,1965,1959,1963,1957,1943,1945,1960,1969,1967,1956,1891,1484,1072,623,434,381,393,397,517,617,405,90,0
57,58,58,57,57,57,57,58,58,58,58,57,51,32,21,14,11,9,10,14,21,11,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
