x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1799,1836,1836,1838,1839,1841,1841,1843,1843,1844,1838,1839,1838,1837,1834,1834,1835,1836,1837,1840,1842,1844,1838,1840,1836,1835,1826,1809,1804,1802,1814,1827,1832,1839,1829,1822,1802,1723,1530,1443,1422,1416,1400,1452,1479,1526,1379,1166,990,761,580,508,491,520,527,577,502,476,100,0
18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,16,15,15,16,15,13,14,14,15,13,14,13,8,5,4,5,5,8,10,9,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
