x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2159,2333,2328,2324,2316,2311,2307,2307,2305,2294,2265,2034,1568,1087,744,492,448,406,454,520,405,396,68,0
51,75,77,77,77,76,77,77,76,76,75,67,54,36,24,18,14,15,16,23,22,13,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
