hr,LB_per_hr,UB_per_hr,CI_per_hr
1,321.7381719764113,1114.9113829032622,235.60457052271224
3,453.0277544204524,995.7345567464553,202.5592179568401
6,527.6055087117143,1116.6324519328025,299.1177996030146
