hr,LB_per_hr,UB_per_hr,CI_per_hr
1,6927.9630128243025,30452.50416050999,1867.9022950976969
3,9622.460513894323,31822.408216439497,1843.4547584915356
6,11888.042433326347,29749.71003163028,1754.0290787820193
