hr,LB_per_hr,UB_per_hr,CI_per_hr
1,507.0613620646627,1105.102190247589,232.50029216197095
3,607.6797012045213,901.7900583929509,182.1120405200059
6,676.959106836168,1025.021152137065,203.88320822448102
