x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
0,0,0,0,0,69,70,75,78,0,0,0,0,0,0,0,0,70,72,76,77,0,0,0,0,0,0,0,0,77,79,79,79,0,0,0,0,0,0,0,0,73,77,78,79,0,0,0,0,0,0,0,0,75,76,78,78,0,0,0,0,0,0,0,0,71,77,76,78,0,0,0,0,0,0,0,0,73,74,75,77,0,0,0,0,0,0,0,0,69,71,74,76,0,0,0,0,0,0,0,0,73,71,74,76,0,0,0,0,0,0,0,0,53,56,64,71,0,0,0
0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0
72,76,76,70,72,0,0,0,0,79,79,77,79,73,73,69,70,0,0,0,0,80,80,78,80,77,77,77,78,0,0,0,0,80,78,77,77,77,77,77,77,0,0,0,0,80,79,78,79,78,76,74,75,0,0,0,0,79,77,77,78,78,74,73,74,0,0,0,0,79,78,77,77,75,74,74,75,0,0,0,0,78,78,77,79,73,72,71,70,0,0,0,0,80,77,73,78,76,73,72,70,0,0,0,0,78,75,75,74,68,66,66,61,0,0,0,0,77,34,0
