x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1111,1175,1175,1181,1178,1179,1183,1186,1188,1189,1188,1187,1184,1179,1176,1173,1174,1176,1177,1182,1187,1190,1188,1187,1188,1187,1183,1184,1180,1186,1187,1188,1189,1189,1182,1185,1186,1184,1181,1176,1173,1178,1181,1186,1189,1190,1185,1184,1187,1186,1181,1171,1175,1171,1173,1179,1183,1189,1178,1181,1183,1165,1127,1107,1100,1095,1107,1127,1131,1159,1150,1150,1120,1067,984,951,924,908,936,937,951,947,954,860,793,618,558,488,409,386,409,408,439,491,100,0
5,3,3,2,4,4,3,1,1,1,2,2,2,2,1,3,2,2,3,3,1,1,2,2,2,2,4,3,3,3,2,2,1,1,3,1,2,1,2,4,7,5,3,2,2,1,2,2,1,1,2,4,4,2,3,3,2,1,3,2,2,4,4,6,9,3,5,5,7,4,6,13,8,10,10,7,7,13,11,13,16,12,8,17,22,19,35,2,7,7,9,18,5,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
