x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1317,1367,1367,1371,1370,1370,1371,1375,1376,1377,1372,1372,1371,1369,1365,1362,1366,1370,1376,1376,1377,1379,1373,1375,1375,1375,1375,1373,1372,1373,1373,1375,1379,1379,1373,1373,1372,1374,1374,1372,1374,1370,1374,1376,1378,1378,1372,1373,1376,1369,1364,1358,1358,1354,1365,1363,1375,1378,1369,1368,1365,1349,1251,1211,1197,1194,1226,1229,1244,1272,1292,1226,1226,1055,951,924,881,858,873,876,916,973,943,833,709,546,470,415,349,323,341,446,369,324,91,0
11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,11,9,7,8,6,8,9,11,11,10,10,7,5,5,5,6,4,5,4,5,6,6,4,6,5,3,3,2,2,2,3,3,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
