x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
979,1058,1060,1062,1060,1061,1065,1065,1065,1065,1058,1058,1056,1054,1058,1058,1058,1059,1060,1064,1064,1064,1059,1059,1061,1059,1057,1054,1050,1054,1052,1059,1061,1064,1055,1057,1039,999,957,920,867,849,858,874,862,876,865,780,687,502,373,293,283,308,328,335,351,368,33,0
5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,6,7,7,7,6,6,7,7,5,7,5,3,3,3,5,3,2,2,2,1,0
136,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,163,162,160,161,161,163,162,164,164,164,158,152,126,116,111,112,109,113,108,122,127,118,90,63,43,40,39,38,46,41,36,34,3,0
