x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1785,1817,1817,1819,1820,1821,1823,1824,1824,1825,1819,1820,1819,1818,1815,1815,1816,1817,1818,1821,1823,1825,1819,1821,1818,1817,1809,1794,1790,1784,1797,1808,1815,1821,1812,1808,1788,1726,1528,1440,1423,1396,1383,1384,1423,1483,1392,1151,962,756,558,480,476,517,526,577,470,451,94,0
21,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,20,19,20,21,21,19,19,17,13,8,7,8,8,10,11,9,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
