hr,LB_per_hr,UB_per_hr,CI_per_hr
1,18902.347141326107,43451.57454660597,2239.0669318098803
3,21681.870246783204,43236.15211800158,2176.101854213958
6,23790.361442873673,42007.054885131365,2141.226656815067
