hr,LB_per_hr,UB_per_hr,CI_per_hr
1,8540.680137706246,42255.07876865718,2259.411235334256
3,11610.970814430093,42025.59455844198,2359.1510649956185
6,13607.534924047883,39506.85928994205,2254.9843579103485
