x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
188,399,266,167,161,101,102,147,176,302,147,251,217,318,376,167,166,111,86,139,184,289,91,229,252,470,169,142,161,99,159,155,186,227,92,158,204,357,299,159,135,135,152,174,189,253,60,357,252,567,270,197,168,115,100,140,195,238,66,137,273,380,164,111,103,117,242,209,185,343,133,187,248,459,189,140,159,112,101,198,167,230,120,237,300,329,164,114,127,110,156,115,190,250,81,137,194,235,201,139,133,173,125,149,227,303,72,125,144,221,122,92,109,117,216,228,273,469,13,0
39,54,58,48,44,29,21,49,57,65,28,97,51,60,52,48,35,33,14,23,34,60,21,77,60,48,49,40,52,27,39,44,39,58,19,69,55,56,49,40,39,39,42,41,42,73,30,93,58,64,43,51,32,28,23,38,44,72,21,60,58,55,57,40,25,35,55,58,26,50,49,83,56,66,69,49,47,25,37,36,36,57,13,88,53,70,57,42,37,37,33,30,39,68,24,21,43,55,50,40,41,40,28,28,46,70,22,50,43,90,56,28,23,36,57,43,40,61,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
