x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1209,1462,1457,1462,1458,1443,1445,1461,1466,1465,1454,1403,1129,776,448,331,303,323,322,418,493,335,77,0
30,31,31,30,30,30,30,31,31,31,31,30,26,17,13,10,8,6,8,10,15,8,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
