x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1578,1743,1742,1746,1744,1739,1746,1748,1751,1751,1745,1744,1743,1742,1745,1746,1745,1744,1748,1750,1750,1750,1745,1745,1746,1746,1748,1747,1744,1744,1745,1748,1750,1751,1745,1745,1747,1745,1744,1745,1742,1742,1742,1748,1749,1750,1744,1745,1744,1741,1742,1736,1741,1737,1737,1740,1745,1749,1745,1744,1742,1722,1661,1632,1608,1598,1619,1647,1664,1670,1669,1641,1595,1475,1289,1212,1209,1217,1238,1297,1299,1322,1288,1182,1022,826,735,599,555,524,570,524,569,617,113,0
6,18,22,22,21,21,22,22,22,22,22,22,16,22,21,21,21,21,21,22,22,22,22,22,11,15,22,22,22,22,22,22,22,22,4,20,11,14,22,22,22,22,22,22,22,22,14,5,13,16,21,21,21,21,21,21,21,22,22,5,10,14,20,19,19,20,21,21,19,20,15,16,18,19,13,13,14,13,14,15,16,17,15,15,16,12,11,10,10,10,11,9,9,11,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
