hr,LB_per_hr,UB_per_hr,CI_per_hr
1,5890.693892759119,15489.883481817496,1125.5469907859974
3,7201.34447534045,14599.075345845418,1092.153399989479
6,8092.089397631808,13521.673177280825,1027.546000384014
