x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1045,1121,1120,1124,1122,1117,1124,1126,1129,1129,1123,1122,1121,1120,1123,1124,1123,1122,1126,1128,1128,1128,1123,1123,1124,1124,1126,1125,1122,1122,1123,1126,1128,1129,1123,1123,1125,1123,1122,1123,1120,1121,1121,1126,1127,1128,1122,1123,1122,1119,1120,1116,1121,1115,1119,1123,1126,1126,1123,1121,1121,1109,1081,1070,1053,1044,1054,1067,1091,1095,1096,1082,1050,966,859,797,789,777,796,834,823,843,841,765,669,507,469,365,354,347,382,366,398,419,83,0
5,6,7,7,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,5,7,6,6,6,6,6,6,6,6,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,6,7,4,2,4,3,4,4,5,4,5,6,6,3,3,3,3,3,3,3,3,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
