hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1139.6183166550395,1474.730050458108,231.83923696785718
3,1272.6827216505776,1659.1202096786346,263.14822895395537
6,1331.6892332475722,1777.1685979197566,283.4409210778788
