iter,time
1,0.25142502784729004
2,0.0007660388946533203
3,0.0002219676971435547
4,0.00012993812561035156
5,9.703636169433594e-5
6,0.00019598007202148438
7,0.00010609626770019531
8,0.00027298927307128906
9,0.0006518363952636719
10,0.0001380443572998047
11,0.0002319812774658203
12,0.0003819465637207031
13,0.006721973419189453
14,0.0001499652862548828
15,4.291534423828125e-5
16,4.887580871582031e-5
17,0.00011706352233886719
18,0.00021696090698242188
19,0.0060579776763916016
20,0.0002269744873046875
21,0.00010991096496582031
22,5.4836273193359375e-5
23,3.886222839355469e-5
24,6.604194641113281e-5
25,5.9604644775390625e-6
26,0.00010991096496582031
27,0.0003380775451660156
28,0.00011992454528808594
29,0.0002200603485107422
30,4.8160552978515625e-5
31,4.696846008300781e-5
32,0.0001380443572998047
33,4.220008850097656e-5
34,1.5020370483398438e-5
35,5.698204040527344e-5
36,0.00018906593322753906
37,9.298324584960938e-5
38,5.698204040527344e-5
39,0.0002770423889160156
40,0.00012993812561035156
41,7.200241088867188e-5
42,0.00022602081298828125
43,3.314018249511719e-5
44,0.0002849102020263672
45,0.0001850128173828125
46,4.601478576660156e-5
47,1.6927719116210938e-5
48,0.00039196014404296875
49,0.0002999305725097656
50,5.0067901611328125e-5
51,1.8835067749023438e-5
52,3.218650817871094e-5
53,4.00543212890625e-5
54,1.2874603271484375e-5
55,4.506111145019531e-5
56,1.5974044799804688e-5
57,0.0006771087646484375
58,4.00543212890625e-5
59,1.1920928955078125e-5
60,1.1920928955078125e-5
61,4.315376281738281e-5
62,1.3828277587890625e-5
63,0.0003540515899658203
64,0.0001811981201171875
65,3.790855407714844e-5
66,6.9141387939453125e-6
67,4.0531158447265625e-6
68,2.86102294921875e-6
69,1.9073486328125e-6
70,3.0994415283203125e-6
71,3.695487976074219e-5
72,1.4066696166992188e-5
73,2.8133392333984375e-5
74,4.315376281738281e-5
75,5.9604644775390625e-6
76,5.0067901611328125e-6
77,4.0531158447265625e-6
78,2.1457672119140625e-6
79,2.86102294921875e-6
80,3.886222839355469e-5
81,5.9604644775390625e-6
82,4.0531158447265625e-6
83,2.86102294921875e-6
84,3.0994415283203125e-6
85,1.811981201171875e-5
86,3.600120544433594e-5
87,3.886222839355469e-5
88,4.100799560546875e-5
89,4.482269287109375e-5
90,1.5974044799804688e-5
91,4.00543212890625e-5
92,1.5020370483398438e-5
93,3.910064697265625e-5
94,4.9114227294921875e-5
95,1.5974044799804688e-5
96,0.0002808570861816406
97,0.0004229545593261719
98,4.1961669921875e-5
99,3.4809112548828125e-5
100,1.8835067749023438e-5
101,7.915496826171875e-5
102,0.0004298686981201172
103,3.886222839355469e-5
104,6.890296936035156e-5
105,7.486343383789062e-5
106,4.100799560546875e-5
107,1.6927719116210938e-5
108,1.1920928955078125e-5
109,4.0531158447265625e-6
110,7.486343383789062e-5
111,4.410743713378906e-5
112,0.00022602081298828125
113,3.1948089599609375e-5
114,1.4066696166992188e-5
115,1.0967254638671875e-5
116,5.0067901611328125e-6
117,5.0067901611328125e-6
118,0.00026106834411621094
119,3.504753112792969e-5
120,4.601478576660156e-5
121,0.0001678466796875
122,7.82012939453125e-5
123,3.814697265625e-5
124,2.4080276489257812e-5
125,4.696846008300781e-5
126,0.0001590251922607422
127,6.103515625e-5
128,8.416175842285156e-5
129,0.00032591819763183594
130,3.600120544433594e-5
131,1.3828277587890625e-5
132,1.1920928955078125e-5
133,5.0067901611328125e-6
134,4.0531158447265625e-6
135,0.0002639293670654297
136,3.0040740966796875e-5
137,0.0002269744873046875
138,5.2928924560546875e-5
139,3.886222839355469e-5
140,6.604194641113281e-5
141,1.5020370483398438e-5
142,6.699562072753906e-5
143,0.0003731250762939453
144,3.218650817871094e-5
145,0.00030803680419921875
146,3.0994415283203125e-5
147,1.9073486328125e-5
148,1.4066696166992188e-5
149,5.0067901611328125e-6
150,5.0067901611328125e-6
151,2.9087066650390625e-5
152,1.4066696166992188e-5
153,1.3113021850585938e-5
154,4.76837158203125e-6
155,5.0067901611328125e-6
156,5.2928924560546875e-5
157,1.0967254638671875e-5
158,8.106231689453125e-6
159,5.0067901611328125e-6
160,4.0531158447265625e-6
161,4.696846008300781e-5
162,1.0967254638671875e-5
163,5.9604644775390625e-6
164,0.0002770423889160156
165,4.00543212890625e-5
166,6.794929504394531e-5
167,0.0001552104949951172
168,8.106231689453125e-5
169,4.9114227294921875e-5
170,1.3113021850585938e-5
171,1.1920928955078125e-5
172,5.0067901611328125e-6
173,3.0994415283203125e-6
174,3.886222839355469e-5
175,0.00013899803161621094
176,4.8160552978515625e-5
177,1.3828277587890625e-5
