hr,LB_per_hr,UB_per_hr,CI_per_hr
1,8493.708128924818,42088.16792887787,2269.854985854947
3,11317.069306725918,41407.869847844144,2297.602324374076
6,13559.40429573596,38855.90320020026,2169.0770120910934
